episode,max_tile,episode_reward,episode_steps
17459,512,7020,469
17460,1024,11568,644
17461,512,8324,602
17462,512,6924,490
17463,512,7324,751
17464,1024,14904,810
17465,256,3064,236
17466,512,6808,487
17467,256,2952,250
17468,512,5948,396
17469,1024,14032,846
17470,512,6368,408
17471,1024,14044,879
17472,512,6352,539
17473,512,6900,444
17474,512,4704,303
17475,512,6892,443
17476,512,8380,549
17477,256,3112,305
17478,512,6176,538
17479,256,3136,250
17480,512,6916,438
17481,512,7640,573
17482,1024,11932,780
17483,256,2692,214
17484,512,5276,345
17485,512,6336,414
17486,512,7456,546
17487,512,5200,407
17488,256,3288,294
17489,256,3668,286
17490,1024,10216,589
17491,1024,11780,933
17492,1024,11968,803
17493,256,3128,264
17494,512,6996,564
17495,512,6972,482
17496,1024,10132,703
17497,512,6612,417
17498,512,6996,556
17499,512,7336,502
17500,1024,14064,933
17501,256,2848,214
17502,512,5420,434
17503,128,2064,187
17504,512,6868,490
17505,1024,13668,863
17506,1024,10208,591
17507,512,5184,344
17508,1024,13844,844
17509,1024,15844,1012
17510,512,6420,504
17511,512,5900,398
17512,1024,9464,612
17513,512,5280,354
17514,512,6156,419
17515,256,3000,330
17516,1024,11816,705
17517,512,6984,454
17518,512,6656,447
17519,256,2936,325
17520,512,6880,496
17521,1024,11212,669
17522,1024,10008,639
17523,512,7012,762
17524,512,7316,647
17525,512,6952,580
17526,256,4056,294
17527,1024,13452,867
17528,1024,11508,888
17529,512,6780,435
17530,512,8016,605
17531,512,5912,453
17532,512,5908,432
17533,1024,14708,1007
17534,512,6188,567
17535,1024,15016,927
17536,256,3760,318
17537,1024,13360,999
17538,512,5320,351
17539,512,6940,557
17540,512,6260,422
17541,512,7368,615
17542,512,6044,482
17543,1024,11768,712
17544,512,7056,643
17545,512,4620,307
17546,512,6976,615
17547,256,3064,405
17548,1024,15872,957
17549,1024,10192,667
17550,256,3088,335
17551,512,4568,374
17552,512,6692,632
17553,256,2316,177
17554,512,6256,503
17555,512,6976,510
17556,512,6700,800
17557,512,6904,491
17558,512,6832,463
17559,1024,14024,780
17560,256,3032,287
17561,256,3044,298
17562,1024,12796,968
17563,512,9096,721
17564,256,3236,276
17565,512,7328,478
17566,1024,11936,882
17567,256,3216,250
17568,512,6920,547
17569,512,9340,691
17570,512,6936,541
17571,256,3368,431
17572,1024,13668,822
17573,128,1940,171
17574,512,6756,551
17575,512,6344,723
17576,512,6792,426
17577,1024,14036,799
17578,512,6680,444
17579,256,3132,291
17580,1024,14896,803
17581,512,4972,351
17582,1024,11180,723
17583,512,6428,416
17584,128,1608,218
17585,256,4288,479
17586,512,7656,539
17587,1024,11296,645
17588,512,8440,626
17589,512,6896,533
17590,512,5292,370
17591,512,6916,454
17592,1024,15508,1132
17593,128,1372,256
17594,512,6860,511
17595,1024,11236,623
17596,1024,14100,771
17597,256,2792,239
17598,512,7428,564
17599,512,6852,437
17600,256,2800,252
17601,512,7124,836
17602,512,6008,446
17603,512,6896,470
17604,1024,11448,811
17605,512,6760,424
17606,1024,11168,782
17607,128,1276,125
17608,1024,13916,784
17609,512,7296,500
17610,1024,14984,830
17611,512,5236,386
17612,512,4964,329
17613,256,4668,483
17614,512,6896,529
17615,512,6812,462
17616,1024,14976,956
17617,128,1560,162
17618,1024,15460,1255
17619,512,5716,567
17620,512,6760,446
17621,512,8700,633
17622,1024,12164,722
17623,256,2948,224
17624,512,6820,435
17625,1024,13836,1021
17626,1024,11160,630
17627,256,3996,287
17628,512,4532,447
17629,256,3008,392
17630,256,2968,242
17631,512,5268,374
17632,512,6484,431
17633,128,1308,132
17634,1024,11836,893
17635,256,3060,258
17636,1024,14252,881
17637,1024,11184,624
17638,256,4676,374
17639,1024,10388,786
17640,512,6272,403
17641,512,4624,532
17642,256,3092,248
17643,1024,10252,642
17644,512,7220,513
17645,512,7072,454
17646,512,6900,447
17647,512,8004,562
17648,1024,9592,646
17649,512,6588,553
17650,512,6368,501
17651,128,1716,166
17652,512,6908,451
17653,1024,14072,837
17654,512,5700,420
17655,1024,14128,789
17656,512,6992,643
17657,1024,15368,853
17658,1024,11604,842
17659,256,4412,416
17660,256,3148,371
17661,512,6916,447
17662,512,7668,634
17663,1024,11884,739
17664,256,3332,287
17665,256,2372,197
17666,512,6952,589
17667,512,6028,417
17668,512,6636,439
17669,512,7172,585
17670,256,3000,240
17671,512,5148,335
17672,512,6940,459
17673,512,7228,464
17674,256,2972,298
17675,512,9168,690
17676,512,6900,484
17677,512,6720,516
17678,512,6140,383
17679,512,8672,633
17680,512,7268,556
17681,512,6712,433
17682,512,5508,381
17683,256,2400,225
17684,128,1276,128
17685,512,6900,523
17686,512,5356,438
17687,512,6920,608
17688,512,6216,391
17689,512,7012,592
17690,512,6204,437
17691,512,7128,606
17692,512,6824,473
17693,512,8752,975
17694,256,2356,187
17695,512,7172,582
17696,1024,15008,844
17697,1024,11780,735
17698,1024,13860,801
17699,512,7244,501
17700,256,3056,287
17701,512,6960,515
17702,256,3412,260
17703,1024,11916,670
17704,512,6592,456
17705,256,3016,289
17706,512,6904,442
17707,1024,13544,801
17708,512,5228,342
17709,512,6940,504
17710,1024,14068,1055
17711,1024,11872,695
17712,256,3664,279
17713,512,8112,515
17714,1024,11860,667
17715,1024,14084,773
17716,512,6616,582
17717,512,6984,522
17718,512,7164,541
17719,1024,12272,740
17720,256,3364,275
17721,512,6684,546
17722,256,2952,224
17723,512,7088,621
17724,512,7608,530
17725,256,3772,356
17726,512,6464,419
17727,512,6692,457
17728,512,7036,499
17729,512,6904,470
17730,1024,11660,877
17731,512,7236,556
17732,512,6872,442
17733,256,4384,381
17734,1024,13488,820
17735,128,1520,252
17736,1024,15088,1078
17737,1024,15608,950
17738,1024,11928,893
17739,512,6916,460
17740,512,6876,564
17741,512,5428,375
17742,256,3032,243
17743,512,7172,511
17744,512,5516,363
17745,512,6872,567
17746,512,5876,395
17747,512,6980,534
17748,1024,11640,673
17749,512,6948,457
17750,512,6280,431
17751,128,1180,117
17752,512,5308,389
17753,512,4524,288
17754,1024,11928,668
17755,1024,11276,655
17756,1024,14136,797
17757,1024,11900,679
17758,512,7016,492
17759,512,6968,444
17760,512,7480,491
17761,512,7592,489
17762,1024,14340,1227
17763,512,6892,732
17764,1024,14672,827
17765,512,7032,532
17766,1024,11404,688
17767,1024,10220,700
17768,512,6908,455
17769,512,6964,509
17770,512,7132,533
17771,1024,10164,546
17772,512,6892,495
17773,256,3148,252
17774,512,7540,601
17775,512,7384,573
17776,512,8652,627
17777,256,3096,262
17778,512,5152,534
17779,512,5208,435
17780,256,2296,210
17781,1024,15720,975
17782,1024,11948,736
17783,512,6920,473
17784,256,3024,237
17785,512,5188,337
17786,512,6992,619
17787,512,6752,466
17788,512,6220,403
17789,1024,14188,822
17790,512,6872,488
17791,512,7880,509
17792,256,3252,365
17793,512,7024,920
17794,512,5220,344
17795,512,8448,511
17796,512,6928,446
17797,1024,10236,734
17798,1024,15476,929
17799,512,6924,497
17800,1024,12256,883
17801,256,3828,311
17802,256,3044,256
17803,1024,15028,853
17804,256,2956,225
17805,1024,14032,892
17806,256,3256,251
17807,1024,13728,767
17808,1024,12596,844
17809,512,7036,618
17810,512,8884,652
17811,512,5232,473
17812,256,3256,267
17813,512,5768,397
17814,256,2948,234
17815,512,6840,457
17816,512,5264,365
17817,1024,11764,668
17818,512,6972,492
17819,1024,9860,534
17820,512,5344,355
17821,1024,11052,659
17822,512,6984,458
17823,512,6828,521
17824,1024,14168,933
17825,512,6420,652
17826,256,3412,261
17827,512,5412,361
17828,256,4256,323
17829,512,6880,545
17830,512,4536,352
17831,1024,11896,695
17832,1024,15464,924
17833,1024,15896,1024
17834,1024,14180,932
17835,512,6848,558
17836,1024,11892,697
17837,1024,11200,701
17838,1024,10112,625
17839,512,7204,600
17840,512,6868,471
17841,512,6532,404
17842,1024,11872,772
17843,512,7020,484
17844,256,3304,373
17845,512,5028,335
17846,512,6168,391
17847,512,7304,580
17848,256,3064,247
17849,512,6860,771
17850,1024,10136,612
17851,256,3840,326
17852,1024,11860,718
17853,256,2440,243
17854,512,7568,554
17855,512,4616,377
17856,128,1328,135
17857,512,6172,402
17858,512,6832,504
17859,1024,9420,630
17860,512,6904,457
17861,1024,9560,562
17862,256,3748,343
17863,512,7052,621
17864,512,6160,423
17865,512,5164,412
17866,512,4212,268
17867,256,2964,249
17868,512,7024,510
17869,512,6444,410
17870,512,6924,456
17871,256,2972,234
17872,512,7796,637
17873,512,5476,434
17874,256,3728,289
17875,512,6112,388
17876,512,6340,454
17877,128,1200,168
17878,512,5592,486
17879,512,7652,523
17880,1024,14152,909
17881,256,2912,262
17882,1024,9952,618
17883,1024,13916,817
17884,1024,11836,717
17885,1024,11920,1230
17886,1024,14172,1214
17887,512,6928,628
17888,256,3016,342
17889,512,7032,643
17890,512,5280,348
17891,512,6916,564
17892,512,7932,598
17893,512,7016,609
17894,512,5416,401
17895,512,7136,465
17896,256,3272,351
17897,1024,11516,820
17898,256,2928,226
17899,512,5400,441
17900,256,2488,203
17901,1024,14044,990
17902,512,7312,530
17903,512,6136,455
17904,256,3320,321
17905,256,3684,299
17906,1024,12032,753
17907,512,6924,518
17908,1024,15488,874
17909,128,1308,251
17910,256,3072,523
17911,1024,11932,736
17912,1024,13960,792
17913,256,3000,236
17914,512,6928,653
17915,1024,14244,833
17916,512,6228,501
17917,512,6236,438
17918,512,6980,501
17919,1024,15260,910
17920,1024,11532,724
17921,512,8008,699
17922,256,4820,456
17923,512,5256,410
17924,256,4948,402
17925,1024,12448,734
17926,512,5976,576
17927,256,3164,301
17928,512,6648,561
17929,256,4444,406
17930,256,2672,252
17931,1024,13432,851
17932,1024,11768,764
17933,512,5636,412
17934,1024,10176,562
17935,1024,11968,769
17936,1024,11876,924
17937,1024,15236,1007
17938,1024,11812,716
17939,512,4908,349
17940,512,7052,476
17941,1024,14124,942
17942,1024,11900,915
17943,256,3032,286
17944,512,6260,487
17945,256,4084,339
17946,1024,10304,649
17947,512,7056,669
17948,512,5032,330
17949,512,5240,379
17950,1024,11924,724
17951,512,7048,488
17952,1024,11976,740
17953,512,6900,452
17954,256,2876,237
17955,256,2972,287
17956,512,6520,411
17957,256,3136,321
17958,256,2072,165
17959,512,6300,491
17960,512,5248,545
17961,512,6352,523
17962,512,7148,532
17963,1024,12168,734
17964,512,5912,397
17965,1024,14016,933
17966,1024,10280,853
17967,256,3268,257
17968,128,1400,137
17969,512,6968,489
17970,1024,12036,908
17971,512,6992,557
17972,256,4036,336
17973,1024,11940,960
17974,1024,14308,912
17975,512,6660,434
17976,512,5620,410
17977,256,3124,392
17978,512,6396,428
17979,512,6532,404
17980,1024,14068,812
17981,1024,14092,822
17982,512,5876,493
17983,512,6856,465
17984,512,6928,450
17985,512,6548,478
17986,1024,13804,938
17987,512,7004,454
17988,512,7628,535
17989,512,6896,466
17990,1024,12728,881
17991,1024,11980,961
17992,512,5488,471
17993,512,6740,597
17994,512,6932,447
17995,512,6724,507
17996,1024,12224,708
17997,512,6808,612
17998,512,7012,464
17999,256,3508,293
18000,1024,14076,840
18001,1024,14860,904
18002,256,3064,237
18003,512,6444,438
18004,256,4788,454
18005,1024,10356,596
18006,1024,11580,802
18007,256,3504,396
18008,512,6908,475
18009,1024,12028,933
18010,512,5224,387
18011,512,6244,404
18012,256,2224,227
18013,1024,14776,936
18014,512,6984,503
18015,512,6916,493
18016,256,2980,272
18017,512,6880,545
18018,256,3276,360
18019,512,6832,498
18020,512,5316,422
18021,1024,15864,1084
18022,256,2356,277
18023,512,4512,294
18024,512,6168,436
18025,1024,9840,609
18026,512,6876,533
18027,256,2700,258
18028,256,3184,299
18029,1024,11788,653
18030,256,3824,311
18031,256,2748,213
18032,256,3584,317
18033,1024,14592,823
18034,512,6996,518
18035,512,5880,467
18036,512,5348,367
18037,512,7060,511
18038,128,1520,174
18039,512,5216,394
18040,512,8192,486
18041,256,2972,236
18042,256,2936,334
18043,256,3760,324
18044,512,5184,381
18045,512,6880,441
18046,256,2444,226
18047,1024,15096,1189
18048,512,8400,610
18049,512,7020,486
18050,1024,9640,522
18051,128,984,101
18052,512,6884,444
18053,256,3136,318
18054,512,5160,346
18055,256,2720,424
18056,1024,15076,952
18057,1024,14224,987
18058,512,4552,293
18059,1024,15080,1030
18060,512,7016,578
18061,512,5304,345
18062,256,3764,297
18063,256,2984,307
18064,1024,11128,701
18065,512,5344,363
18066,1024,11824,749
18067,512,5308,350
18068,256,3872,396
18069,512,6708,439
18070,512,6280,458
18071,512,6920,450
18072,512,6084,403
18073,512,5660,856
18074,512,6812,562
18075,256,3284,259
18076,256,3008,265
18077,256,3032,247
18078,256,3380,267
18079,1024,10312,642
18080,256,3868,328
18081,256,3780,589
18082,512,5284,396
18083,512,6592,461
18084,512,4616,304
18085,512,6936,488
18086,512,7244,626
18087,512,5948,401
18088,512,9080,550
18089,256,2276,223
18090,512,5232,343
18091,1024,10240,681
18092,256,3772,412
18093,1024,11200,724
18094,2048,19856,945
18095,256,2992,229
18096,128,1600,177
18097,512,6956,509
18098,512,5220,344
18099,512,6944,602
18100,512,5532,370
18101,512,6924,576
18102,512,5316,363
18103,512,6772,722
18104,1024,14440,1016
18105,256,2992,242
18106,512,6112,383
18107,512,7004,512
18108,512,7080,507
18109,256,4404,315
18110,512,6956,467
18111,512,5184,337
18112,1024,13296,703
18113,1024,11972,710
18114,512,7576,543
18115,512,7024,552
18116,1024,15624,941
18117,256,3160,313
18118,512,6188,441
18119,256,3000,277
18120,256,2808,235
18121,512,5236,433
18122,256,3096,361
18123,256,3072,350
18124,1024,14872,819
18125,1024,11656,661
18126,512,6724,465
18127,512,6168,533
18128,512,6968,455
18129,512,6312,425
18130,128,1324,127
18131,1024,13996,924
18132,256,3744,267
18133,512,6948,534
18134,1024,14100,802
18135,1024,9424,526
18136,1024,9840,525
18137,1024,14020,885
18138,512,5332,380
18139,512,6800,424
18140,512,7012,524
18141,256,2232,177
18142,512,5580,381
18143,512,6160,388
18144,256,3048,283
18145,256,3668,275
18146,512,5208,635
18147,512,7912,528
18148,512,6780,429
18149,512,7204,461
18150,512,6040,386
18151,1024,15508,926
18152,1024,11840,654
18153,1024,11176,658
18154,512,5304,395
18155,512,6904,483
18156,512,6908,512
18157,512,6600,418
18158,512,5308,361
18159,512,6180,390
18160,1024,14220,901
18161,512,5316,417
18162,256,2808,290
18163,256,2944,246
18164,1024,11156,670
18165,512,6972,560
18166,512,6908,473
18167,256,2972,228
18168,1024,10192,646
18169,512,6180,448
18170,512,7028,802
18171,256,2300,375
18172,256,2912,454
18173,512,5172,427
18174,1024,14228,1087
18175,512,8312,757
18176,512,4468,289
18177,1024,10704,699
18178,1024,11412,674
18179,512,7020,647
18180,512,6876,505
18181,1024,10088,600
18182,512,6188,413
18183,128,1576,152
18184,1024,14776,839
18185,512,6148,419
18186,512,6920,453
18187,256,3460,258
18188,512,6708,506
18189,256,2972,227
18190,512,6876,515
18191,256,3236,416
18192,128,1568,153
18193,1024,12888,856
18194,256,3144,263
18195,512,6856,553
18196,512,4204,275
18197,256,3348,290
18198,256,3004,236
18199,256,2984,303
18200,512,6720,485
18201,256,3004,235
18202,512,5380,413
18203,1024,11936,824
18204,256,3016,252
18205,1024,13956,766
18206,512,7264,603
18207,512,7860,724
18208,512,5904,373
18209,256,3056,234
18210,256,3060,269
18211,512,6336,415
18212,512,6420,424
18213,1024,15752,1027
18214,1024,15436,1036
18215,512,6836,457
18216,256,3168,359
18217,1024,15416,866
18218,1024,14720,955
18219,1024,11964,700
18220,1024,13368,882
18221,512,6968,510
18222,256,4780,409
18223,512,6900,486
18224,256,2688,217
18225,512,8320,677
18226,1024,10364,564
18227,1024,11892,809
18228,512,7340,476
18229,1024,15752,1078
18230,256,2264,335
18231,512,6584,418
18232,512,9084,567
18233,512,8492,646
18234,512,5248,362
18235,1024,10128,641
18236,512,5912,461
18237,1024,11684,725
18238,512,7400,507
18239,512,5240,344
18240,512,6888,587
18241,512,6916,575
18242,1024,12616,925
18243,512,6728,444
18244,512,6972,502
18245,512,4492,286
18246,512,7708,542
18247,512,8016,518
18248,256,4144,346
18249,512,6968,793
18250,512,7128,526
18251,512,7012,600
18252,512,6848,492
18253,256,3204,406
18254,1024,12540,804
18255,128,1316,126
18256,512,7028,706
18257,512,6712,496
18258,256,4840,434
18259,512,5300,364
18260,512,6812,432
18261,128,1264,122
18262,256,3152,257
18263,512,7552,541
18264,256,2980,247
18265,1024,11880,894
18266,512,8448,599
18267,512,6736,533
18268,128,2132,214
18269,512,6440,465
18270,512,6276,441
18271,512,6156,430
18272,512,7660,600
18273,1024,11352,786
18274,1024,15516,1181
18275,256,3048,369
18276,512,6812,438
18277,1024,9664,696
18278,1024,11972,743
18279,256,3156,310
18280,512,6932,473
18281,1024,15772,980
18282,256,4508,314
18283,256,3140,246
18284,512,6732,467
18285,1024,11900,801
18286,512,6984,467
18287,512,6892,517
18288,256,3428,269
18289,1024,11512,668
18290,512,5320,463
18291,512,6608,420
18292,512,6176,398
18293,512,6888,523
18294,512,6624,437
18295,512,6636,457
18296,256,3112,272
18297,256,2944,232
18298,512,6724,521
18299,512,6904,450
18300,512,6852,544
18301,512,6996,499
18302,512,4552,331
18303,512,6856,432
18304,1024,11864,789
18305,512,6552,526
18306,512,7568,516
18307,256,3180,342
18308,512,7112,444
18309,512,6156,388
18310,1024,11932,704
18311,512,6892,596
18312,512,5332,465
18313,512,5556,382
18314,1024,14104,787
18315,512,6868,470
18316,512,4948,553
18317,512,7148,465
18318,512,7752,580
18319,512,9136,603
18320,512,5184,341
18321,512,5196,343
18322,512,9280,645
18323,512,5272,351
18324,512,5272,407
18325,1024,13920,888
18326,1024,11744,722
18327,512,4936,317
18328,1024,12432,843
18329,256,2300,206
18330,1024,11872,763
18331,512,7088,500
18332,256,3664,337
18333,512,6248,453
18334,512,6904,465
18335,512,7056,595
18336,512,5440,446
18337,512,7168,653
18338,512,8640,587
18339,512,6592,507
18340,256,3280,269
18341,256,1988,156
18342,512,5208,358
18343,1024,13728,916
18344,256,2904,224
18345,1024,10572,658
18346,512,6952,506
18347,1024,10336,618
18348,1024,13992,887
18349,512,6892,520
18350,256,3788,314
18351,1024,15240,980
18352,512,6268,500
18353,512,9168,649
18354,256,2964,262
18355,512,6636,455
18356,512,6840,467
18357,512,6880,528
18358,512,6920,489
18359,1024,15228,1084
18360,512,6924,452
18361,512,5140,438
18362,512,6904,552
18363,512,7124,548
18364,256,3684,360
18365,1024,12092,769
18366,512,7148,521
18367,512,6280,407
18368,512,7040,520
18369,1024,13988,811
18370,1024,16700,1020
18371,512,6788,450
18372,512,6468,441
18373,512,6892,516
18374,1024,9724,561
18375,512,6612,421
18376,256,3392,423
18377,512,6392,543
18378,256,3188,304
18379,1024,15080,931
18380,1024,11668,662
18381,512,6916,454
18382,1024,12040,894
18383,512,6548,403
18384,256,2976,271
18385,512,6928,518
18386,512,6888,505
18387,256,3120,275
18388,1024,14064,830
18389,512,6440,415
18390,256,3388,268
18391,512,6844,465
18392,1024,11720,647
18393,512,6936,457
18394,1024,11788,806
18395,512,8356,823
18396,512,6876,683
18397,1024,15668,980
18398,512,6860,452
18399,256,3960,332
18400,256,2976,320
18401,512,6172,466
18402,1024,11328,648
18403,512,7400,773
18404,512,8968,574
18405,1024,11080,674
18406,512,6916,555
18407,512,5040,332
18408,512,7080,470
18409,512,5496,485
18410,512,7184,558
18411,512,7060,527
18412,512,5272,351
18413,512,7356,526
18414,512,8836,583
18415,512,6184,405
18416,1024,11800,715
18417,1024,11188,690
18418,512,6260,445
18419,1024,11120,794
18420,1024,11804,667
18421,256,3140,352
18422,512,6924,475
18423,512,5280,355
18424,256,3088,300
18425,256,3812,439
18426,512,5156,444
18427,256,3172,242
18428,256,3040,427
18429,512,8052,541
18430,512,6892,476
18431,1024,15816,1084
18432,512,6952,485
18433,512,6856,446
18434,1024,13492,845
18435,1024,11168,671
18436,512,6892,462
18437,512,6796,513
18438,512,4808,375
18439,1024,14976,834
18440,256,2708,242
18441,256,2132,208
18442,512,6432,436
18443,512,6700,548
18444,1024,11656,768
18445,512,6900,451
18446,256,2684,251
18447,512,6912,590
18448,512,6540,567
18449,256,4628,373
18450,512,6900,512
18451,256,3068,238
18452,512,4748,314
18453,128,1400,160
18454,512,6940,465
18455,512,6848,470
18456,512,6248,514
18457,256,4576,387
18458,512,5420,440
18459,512,6880,500
18460,1024,10176,662
18461,256,2980,310
18462,256,3668,305
18463,512,4956,316
18464,512,7784,484
18465,512,6880,460
18466,256,3584,288
18467,512,8764,635
18468,256,3024,240
18469,512,6880,481
18470,256,3388,254
18471,512,5228,390
18472,512,8424,676
18473,1024,14388,899
18474,1024,14448,911
18475,1024,11896,683
18476,512,6956,470
18477,512,5440,353
18478,1024,11468,644
18479,1024,11248,719
18480,512,6900,557
18481,512,6856,457
18482,512,6800,477
18483,512,6648,431
18484,512,7116,514
18485,1024,11940,760
18486,1024,15520,1190
18487,256,3012,232
18488,512,6928,599
18489,1024,14336,1290
18490,256,3056,240
18491,256,4688,463
18492,256,3264,273
18493,256,3064,320
18494,512,8836,682
18495,1024,10096,667
18496,1024,14340,847
18497,128,1336,134
18498,256,3452,285
18499,512,6708,441
18500,512,5316,441
18501,1024,10752,640
18502,512,6900,452
18503,512,6912,473
18504,512,5384,430
18505,1024,11824,749
18506,1024,9712,559
18507,512,5084,329
18508,1024,14708,881
18509,256,2776,217
18510,512,6912,509
18511,1024,15472,913
18512,512,6456,413
18513,512,7040,529
18514,1024,13416,800
18515,512,6120,406
18516,512,5628,530
18517,512,7596,479
18518,1024,14108,831
18519,512,7764,710
18520,512,8444,763
18521,1024,11912,794
18522,512,7152,688
18523,512,6248,393
18524,512,6692,455
18525,512,5188,338
18526,512,6836,467
18527,512,6084,394
18528,512,4580,301
18529,512,5312,460
18530,1024,14192,902
18531,1024,10944,632
18532,512,7192,544
18533,512,6908,487
18534,1024,12028,673
18535,512,5224,413
18536,128,1972,170
18537,1024,11884,761
18538,512,6732,454
18539,512,5128,324
18540,512,6928,453
18541,512,6008,368
18542,512,7580,518
18543,512,5268,464
18544,256,3040,295
18545,512,6676,520
18546,1024,11864,696
18547,512,7320,625
18548,512,6696,421
18549,512,6840,465
18550,256,3400,347
18551,512,6888,444
18552,256,3644,321
18553,256,2976,310
18554,1024,11872,757
18555,256,4752,395
18556,512,7160,645
18557,512,5580,416
18558,512,5376,351
18559,512,4668,305
18560,1024,15720,1308
18561,128,1336,133
18562,512,6912,520
18563,1024,13220,817
18564,1024,13788,762
18565,512,6728,421
18566,512,7600,563
18567,1024,13292,705
18568,256,4728,500
18569,512,6936,517
18570,1024,13380,725
18571,512,4928,320
18572,512,6884,455
18573,512,5588,451
18574,1024,15696,1000
18575,128,1528,416
18576,256,3344,283
18577,512,6352,457
18578,512,5464,376
18579,256,2952,259
18580,1024,11896,665
18581,256,2320,332
18582,512,9156,819
18583,512,7132,472
18584,1024,13564,1109
18585,512,5124,325
18586,1024,12404,830
18587,1024,13920,853
18588,512,6992,519
18589,1024,14088,911
18590,256,3136,421
18591,512,6844,538
18592,256,3056,368
18593,1024,11568,654
18594,1024,15896,1076
18595,1024,15532,918
18596,1024,14216,968
18597,512,4440,281
18598,256,3048,271
18599,512,6792,470
18600,256,4496,411
18601,512,6376,447
18602,512,6964,468
18603,1024,10240,564
18604,512,6940,443
18605,512,6892,588
18606,512,5300,350
18607,512,5860,388
18608,512,7148,500
18609,512,6580,503
18610,1024,11968,763
18611,1024,9600,514
18612,256,3196,273
18613,512,5260,435
18614,256,3016,234
18615,256,3868,295
18616,1024,10220,558
18617,256,3212,333
18618,512,6936,633
18619,512,8368,522
18620,1024,10420,696
18621,1024,13296,732
18622,512,6152,423
18623,512,5320,422
18624,256,2604,250
18625,512,7936,735
18626,128,1352,189
18627,512,7012,532
18628,256,2956,247
18629,512,6872,511
18630,512,6624,430
18631,256,2892,214
18632,1024,11912,732
18633,512,7132,570
18634,1024,14080,900
18635,512,4452,323
18636,512,6948,504
18637,512,5320,464
18638,512,6936,593
18639,512,5332,356
18640,1024,15764,1041
18641,256,3144,263
18642,512,5184,361
18643,512,7828,712
18644,512,5360,372
18645,512,6852,478
18646,1024,10560,754
18647,256,4532,382
18648,512,5232,346
18649,512,6348,482
18650,512,6408,467
18651,256,3052,239
18652,256,3064,237
18653,1024,10264,570
18654,512,6772,484
18655,1024,13480,746
18656,512,5168,419
18657,512,7032,482
18658,512,6920,543
18659,512,6224,427
18660,512,6912,514
18661,1024,14980,951
18662,512,6704,465
18663,512,5280,399
18664,512,6960,620
18665,1024,11908,791
18666,256,3352,310
18667,1024,13460,901
18668,512,5004,452
18669,1024,11892,809
18670,512,7184,519
18671,512,6452,410
18672,1024,15096,915
18673,512,6992,507
18674,256,2936,225
18675,512,6256,394
18676,512,7676,511
18677,512,8464,598
18678,256,3116,273
18679,128,1972,177
18680,256,2076,166
18681,256,3700,308
18682,256,3008,254
18683,512,6772,436
18684,1024,15028,881
18685,512,6800,723
18686,512,7152,551
18687,1024,13228,766
18688,512,6788,453
18689,512,7104,482
18690,512,6708,428
18691,512,6944,510
18692,1024,11148,683
18693,1024,12044,797
18694,512,6632,423
18695,512,7572,518
18696,1024,11264,676
18697,512,6960,545
18698,1024,14108,807
18699,256,2836,265
18700,512,4812,308
18701,512,6652,449
18702,256,3000,289
18703,512,5924,402
18704,512,6552,436
18705,256,3004,232
18706,512,6672,443
18707,256,2672,204
18708,256,2372,220
18709,512,5184,334
18710,512,4948,331
18711,128,1772,163
18712,256,2672,339
18713,1024,11988,728
18714,1024,14788,987
18715,512,6640,462
18716,512,5252,392
18717,512,7032,504
18718,512,5336,579
18719,512,6892,631
18720,256,3016,260
18721,512,8432,762
18722,512,6980,604
18723,1024,14364,830
18724,512,6652,560
18725,128,1560,164
18726,128,2000,181
18727,512,5488,474
18728,512,5480,391
18729,1024,11916,727
18730,256,2576,276
18731,512,6948,735
18732,512,7064,458
18733,1024,13416,889
18734,1024,11416,822
18735,1024,13960,771
18736,1024,14108,869
18737,512,7684,578
18738,1024,16448,1006
18739,256,2344,213
18740,512,10852,731
18741,1024,11876,708
18742,512,5492,348
18743,1024,12036,689
18744,512,6728,478
18745,512,6696,590
18746,1024,9880,530
18747,512,4188,263
18748,512,7468,546
18749,512,6948,541
18750,256,3560,246
18751,1024,11792,769
18752,1024,11020,660
18753,256,2988,276
18754,1024,15032,868
18755,512,4752,327
18756,256,2272,179
18757,256,3188,245
18758,1024,15716,935
18759,512,5560,381
18760,512,6976,622
18761,256,2996,283
18762,1024,14112,841
18763,256,2796,217
18764,512,6952,573
18765,512,6892,480
18766,256,3636,290
18767,512,4992,320
18768,512,5264,374
18769,512,8824,601
18770,512,6756,445
18771,512,4496,289
18772,512,6980,525
18773,512,7516,523
18774,256,3168,255
18775,128,1532,141
18776,1024,11116,638
18777,256,2760,225
18778,1024,13668,855
18779,1024,14340,936
18780,256,3204,333
18781,1024,11812,771
18782,512,5236,415
18783,1024,15604,910
18784,512,6972,633
18785,1024,12112,828
18786,512,6612,460
18787,256,4288,293
18788,512,6176,392
18789,512,6204,398
18790,512,6376,474
18791,256,3428,298
18792,1024,12852,815
18793,1024,14148,808
18794,256,3104,254
18795,512,6564,438
18796,512,6888,449
18797,1024,11676,648
18798,512,6924,446
18799,1024,15592,938
18800,1024,11840,838
18801,1024,10320,580
18802,512,6272,396
18803,512,7620,499
18804,512,7684,633
18805,512,6916,473
18806,512,5144,330
18807,512,6908,492
18808,512,6924,471
18809,512,8528,534
18810,512,6084,409
18811,1024,11440,724
18812,256,4028,428
18813,1024,11036,593
18814,256,3032,260
18815,512,7572,790
18816,512,6904,447
18817,512,5860,422
18818,128,1492,152
