episode,episode_steps,episode_reward,max_tile
11047,405,6280,512
11048,267,3564,256
11049,321,3348,256
11050,427,5348,512
11051,468,6876,512
11052,369,5408,512
11053,410,3068,256
11054,666,4332,512
11055,423,6676,512
11056,538,7084,512
11057,340,5192,512
11058,1051,15572,1024
11059,808,9368,512
11060,1156,15816,1024
11061,134,876,64
11062,387,5220,512
11063,456,6992,512
11064,728,11964,1024
11065,472,7032,512
11066,543,9104,1024
11067,406,3720,256
11068,241,3084,256
11069,459,6880,512
11070,784,7524,512
11071,264,2724,256
11072,522,6892,512
11073,654,7432,512
11074,472,6492,512
11075,654,11204,1024
11076,677,9100,512
11077,183,2308,256
11078,503,3580,256
11079,288,3104,256
11080,738,11852,1024
11081,770,11144,1024
11082,1174,15804,1024
11083,445,6336,512
11084,474,8064,512
11085,363,3272,256
11086,956,15688,1024
11087,571,7528,512
11088,463,6980,512
11089,701,10360,1024
11090,422,6472,512
11091,197,2448,256
11092,734,12600,1024
11093,243,3196,256
11094,859,14344,1024
11095,430,6816,512
11096,647,11528,1024
11097,590,11024,1024
11098,730,12132,1024
11099,946,14128,1024
11100,670,6828,512
11101,494,7036,512
11102,635,8472,512
11103,406,5524,512
11104,260,2880,256
11105,457,5340,512
11106,425,4544,512
11107,358,2948,256
11108,483,6924,512
11109,334,5160,512
11110,596,10396,1024
11111,926,14072,1024
11112,659,8180,512
11113,266,3124,256
11114,769,11772,1024
11115,548,7080,512
11116,460,6932,512
11117,506,6920,512
11118,553,6940,512
11119,502,6852,512
11120,235,3040,256
11121,299,3772,256
11122,924,14276,1024
11123,460,6680,512
11124,409,6276,512
11125,373,5300,512
11126,226,2948,256
11127,483,6920,512
11128,750,11844,1024
11129,556,7348,512
11130,498,6880,512
11131,163,1536,128
11132,513,7596,512
11133,475,6860,512
11134,211,1364,128
11135,529,6988,512
11136,761,11748,1024
11137,558,6248,512
11138,393,5212,512
11139,450,5196,512
11140,550,7008,512
11141,645,11608,1024
11142,301,3320,256
11143,1198,14392,1024
11144,476,6220,512
11145,555,7752,512
11146,407,3972,256
11147,784,11924,1024
11148,464,6432,512
11149,436,6748,512
11150,283,3528,256
11151,277,3160,256
11152,239,3020,256
11153,468,6688,512
11154,416,5460,512
11155,631,6816,512
11156,524,6904,512
11157,617,10208,1024
11158,447,5488,512
11159,671,7220,512
11160,309,3800,256
11161,682,12008,1024
11162,426,6316,512
11163,800,11836,1024
11164,395,6112,512
11165,600,10084,512
11166,697,11144,1024
11167,508,6864,512
11168,660,8208,512
11169,706,7568,512
11170,822,11864,1024
11171,932,11764,1024
11172,562,6904,512
11173,450,6688,512
11174,250,3140,256
11175,443,5676,512
11176,260,3080,256
11177,549,6928,512
11178,476,6660,512
11179,902,13860,1024
11180,598,7724,512
11181,410,4688,256
11182,768,11880,1024
11183,567,7024,512
11184,836,13628,1024
11185,597,6900,512
11186,358,5832,512
11187,391,5364,512
11188,725,11872,1024
11189,404,5448,512
11190,427,6628,512
11191,496,6904,512
11192,720,11220,1024
11193,560,7012,512
11194,351,2972,256
11195,458,6904,512
11196,1044,14444,1024
11197,455,4804,256
11198,665,11648,1024
11199,555,7016,512
11200,822,7200,512
11201,799,14120,1024
11202,266,3376,256
11203,431,5336,512
11204,300,3804,256
11205,679,8516,512
11206,618,11216,1024
11207,561,6836,512
11208,485,6848,512
11209,528,6940,512
11210,1134,14192,1024
11211,768,10536,1024
11212,446,5956,512
11213,544,7188,512
11214,276,3252,256
11215,732,11284,1024
11216,469,6612,512
11217,731,7428,512
11218,595,8552,512
11219,481,6632,512
11220,1050,15852,1024
11221,443,6460,512
11222,510,6972,512
11223,583,6976,512
11224,786,10224,1024
11225,768,11856,1024
11226,240,2936,256
11227,755,11832,1024
11228,441,6204,512
11229,654,11828,1024
11230,562,7168,512
11231,416,6308,512
11232,529,6664,512
11233,502,6844,512
11234,393,6208,512
11235,437,6444,512
11236,277,3160,256
11237,599,7916,512
11238,293,3044,256
11239,391,3740,256
11240,351,5252,512
11241,415,5908,512
11242,326,4956,512
11243,343,2948,256
11244,688,11932,1024
11245,449,6900,512
11246,885,14104,1024
11247,509,6916,512
11248,463,6844,512
11249,920,13420,1024
11250,511,6904,512
11251,238,3044,256
11252,1008,14192,1024
11253,279,3428,256
11254,368,3712,256
11255,542,8300,512
11256,477,7152,512
11257,623,7272,512
11258,321,4992,512
11259,416,6280,512
11260,527,9848,1024
11261,425,4808,256
11262,633,7044,512
11263,219,2200,256
11264,594,6916,512
11265,404,5204,512
11266,711,11852,1024
11267,341,5244,512
11268,673,12112,1024
11269,485,6904,512
11270,345,5256,512
11271,282,4460,512
11272,141,1424,128
11273,277,3104,256
11274,439,5912,512
11275,667,11832,1024
11276,545,6996,512
11277,959,11880,1024
11278,463,6936,512
11279,495,7864,512
11280,337,5224,512
11281,529,6948,512
11282,492,6904,512
11283,168,1396,128
11284,599,8504,512
11285,380,5204,512
11286,356,5144,512
11287,608,6976,512
11288,362,5880,512
11289,528,7032,512
11290,877,14140,1024
11291,368,3724,256
11292,454,6864,512
11293,386,5236,512
11294,489,6828,512
11295,519,6868,512
11296,499,6840,512
11297,540,6956,512
11298,423,6564,512
11299,920,15188,1024
11300,344,5236,512
11301,686,9888,1024
11302,820,13056,1024
11303,471,6908,512
11304,492,6896,512
11305,355,3064,256
11306,655,7336,512
11307,360,5344,512
11308,1007,15716,1024
11309,511,6532,512
11310,520,6936,512
11311,422,5300,512
11312,680,8576,512
11313,485,7004,512
11314,399,6268,512
11315,135,1304,128
11316,335,3180,256
11317,169,2100,256
11318,923,14604,1024
11319,739,10940,1024
11320,637,10340,1024
11321,440,6656,512
11322,476,6204,512
11323,414,6204,512
11324,358,5580,512
11325,435,6576,512
11326,443,6824,512
11327,750,12160,1024
11328,311,4920,512
11329,543,6808,512
11330,678,8032,512
11331,294,4512,512
11332,435,6704,512
11333,136,1320,128
11334,515,7100,512
11335,339,5176,512
11336,1042,14980,1024
11337,402,6240,512
11338,589,10668,1024
11339,496,5928,512
11340,810,9120,512
11341,541,7860,512
11342,719,6968,512
11343,851,10960,1024
11344,675,11292,1024
11345,1113,14288,1024
11346,505,7916,512
11347,699,7592,512
11348,561,7244,512
11349,750,12092,1024
11350,685,7048,512
11351,461,6008,512
11352,490,7012,512
11353,984,15728,1024
11354,771,13488,1024
11355,611,9120,512
11356,516,5640,512
11357,611,7376,512
11358,752,8652,512
11359,453,6208,512
11360,904,11856,1024
11361,685,11168,1024
11362,362,5300,512
11363,371,4756,512
11364,718,10444,1024
11365,885,14368,1024
11366,276,3056,256
11367,361,5296,512
11368,507,5600,512
11369,685,6948,512
11370,382,6112,512
11371,467,6008,512
11372,346,5108,512
11373,251,2976,256
11374,453,6596,512
11375,931,13660,1024
11376,202,2656,256
11377,497,3380,256
11378,685,11696,1024
11379,714,10232,1024
11380,997,15664,1024
11381,555,7304,512
11382,739,11956,1024
11383,515,6008,512
11384,345,5268,512
11385,706,11140,1024
11386,670,11552,1024
11387,818,12752,1024
11388,406,5596,512
11389,286,3144,256
11390,178,2156,256
11391,347,4784,256
11392,376,5372,512
11393,552,6964,512
11394,454,6952,512
11395,210,1952,128
11396,544,6580,512
11397,330,5068,512
11398,737,11960,1024
11399,516,7184,512
11400,309,4748,512
11401,227,2952,256
11402,505,7004,512
11403,233,2992,256
11404,372,5192,512
11405,680,7396,512
11406,543,6936,512
11407,247,2984,256
11408,830,12020,1024
11409,660,11244,1024
11410,967,11908,1024
11411,563,5540,512
11412,346,3956,256
11413,795,12176,1024
11414,525,6608,512
11415,721,11700,1024
11416,691,11712,1024
11417,207,2280,256
11418,879,13804,1024
11419,372,3556,256
11420,490,6792,512
11421,363,5180,512
11422,1088,14848,1024
11423,272,3140,256
11424,382,5672,512
11425,125,1304,128
11426,445,6652,512
11427,476,7188,512
11428,283,3604,256
11429,279,2952,256
11430,1021,15596,1024
11431,602,7732,512
11432,468,7052,512
11433,445,5188,256
11434,841,11960,1024
11435,481,5340,512
11436,230,2892,256
11437,454,6268,512
11438,556,6748,512
11439,603,6928,512
11440,443,6948,512
11441,510,3100,256
11442,600,5900,512
11443,204,2660,256
11444,269,2680,256
11445,340,5228,512
11446,266,3096,256
11447,417,5912,512
11448,533,9540,1024
11449,283,3132,256
11450,303,4628,512
11451,216,2656,256
11452,374,5136,512
11453,483,6692,512
11454,777,10576,1024
11455,252,2988,256
11456,1053,14844,1024
11457,298,3068,256
11458,420,6224,512
11459,222,2660,256
11460,359,5208,512
11461,597,8320,512
11462,852,12740,1024
11463,450,6316,512
11464,491,7016,512
11465,550,7012,512
11466,489,6944,512
11467,569,7420,512
11468,704,11908,1024
11469,395,6196,512
11470,572,5736,512
11471,760,11532,1024
11472,440,5292,512
11473,542,7004,512
11474,608,8000,512
11475,543,6300,512
11476,1199,11956,1024
11477,692,8000,512
11478,706,10064,512
11479,244,2984,256
11480,593,6572,512
11481,492,6512,512
11482,437,6496,512
11483,517,9432,1024
11484,810,14708,1024
11485,293,3376,256
11486,556,7020,512
11487,634,11164,1024
11488,290,3536,256
11489,368,6008,512
11490,436,6820,512
11491,100,1000,128
11492,287,3272,256
11493,340,3108,256
11494,321,5148,512
11495,246,3028,256
11496,283,4464,512
11497,598,6732,512
11498,444,6516,512
11499,316,3384,256
11500,395,5160,512
11501,342,4880,512
11502,659,11808,1024
11503,801,14012,1024
11504,546,4796,256
11505,752,13308,1024
11506,794,11228,1024
11507,672,6976,512
11508,408,5780,512
11509,530,7256,512
11510,360,3716,256
11511,763,7544,512
11512,439,4744,256
11513,537,5508,512
11514,943,13384,1024
11515,491,6900,512
11516,564,6960,512
11517,975,14008,1024
11518,152,1644,128
11519,354,4920,512
11520,563,6900,512
11521,200,2540,256
11522,465,6948,512
11523,260,3272,256
11524,1132,14924,1024
11525,504,6872,512
11526,683,11092,1024
11527,424,6340,512
11528,201,2492,256
11529,446,6896,512
11530,367,5480,512
11531,363,3704,256
11532,538,10072,1024
11533,297,3952,256
11534,578,7008,512
11535,294,4768,512
11536,877,12100,1024
11537,414,6564,512
11538,728,11872,1024
11539,836,11280,1024
11540,566,7176,512
11541,491,6948,512
11542,383,3340,256
11543,120,1208,128
11544,834,14112,1024
11545,537,9896,1024
11546,416,6532,512
11547,346,5240,512
11548,385,5524,512
11549,457,6208,512
11550,342,3064,256
11551,182,2340,256
11552,598,7384,512
11553,770,11916,1024
11554,277,3168,256
11555,206,2052,128
11556,953,15224,1024
11557,549,7828,512
11558,503,7048,512
11559,470,8088,512
11560,611,6888,512
11561,306,4876,512
11562,344,5288,512
11563,209,2552,256
11564,243,3004,256
11565,498,6880,512
11566,392,5624,512
11567,272,2964,256
11568,487,6796,512
11569,760,10468,1024
11570,174,1428,128
11571,694,11888,1024
11572,504,5268,512
11573,417,6456,512
11574,565,5224,512
11575,844,12552,1024
11576,375,4984,512
11577,361,5252,512
11578,276,2984,256
11579,506,6440,512
11580,864,6572,512
11581,297,3268,256
11582,431,6448,512
11583,247,3112,256
11584,433,6808,512
11585,584,7632,512
11586,621,11144,1024
11587,554,6464,512
11588,503,6864,512
11589,1224,15420,1024
11590,621,8428,512
11591,333,2940,256
11592,544,6472,512
11593,451,4776,512
11594,481,6852,512
11595,272,3004,256
11596,354,3816,256
11597,474,8120,512
11598,324,4892,512
11599,226,2956,256
11600,427,6440,512
11601,578,6884,512
11602,356,5580,512
11603,459,6888,512
11604,778,7288,512
11605,417,5324,512
11606,116,676,64
11607,375,5324,512
11608,431,5236,512
11609,733,12804,1024
11610,872,11932,1024
11611,584,7656,512
11612,368,5492,512
11613,241,3068,256
11614,828,11984,1024
11615,579,3560,256
11616,646,7020,512
11617,535,8292,512
11618,513,7056,512
11619,386,4608,512
11620,484,7144,512
11621,429,6508,512
11622,802,14000,1024
11623,406,5564,512
11624,541,6956,512
11625,589,7152,512
11626,584,6516,512
11627,379,5424,512
11628,506,6612,512
11629,349,2992,256
11630,606,9048,512
11631,535,7188,512
11632,624,7036,512
11633,456,6840,512
11634,257,3060,256
11635,493,6616,512
11636,461,6980,512
11637,740,11240,1024
11638,543,3688,256
11639,558,6904,512
11640,249,2032,128
11641,682,11640,1024
11642,299,3400,256
11643,211,2564,256
11644,664,11448,1024
11645,985,14412,1024
11646,796,11096,1024
11647,672,6744,512
11648,264,3280,256
11649,505,7584,512
11650,293,1272,128
11651,473,3392,256
11652,542,8164,512
11653,494,5620,512
11654,619,6972,512
11655,536,6952,512
11656,388,5832,512
11657,788,11952,1024
11658,512,6912,512
11659,740,11520,1024
11660,773,11736,1024
11661,342,3772,256
11662,917,14056,1024
11663,666,9148,512
11664,549,7020,512
11665,281,3652,256
11666,247,3052,256
11667,545,9960,1024
11668,509,7172,512
11669,585,7732,512
11670,466,6928,512
11671,542,7164,512
11672,461,6788,512
11673,190,2148,128
11674,239,3016,256
11675,439,6880,512
11676,405,5588,512
11677,256,2816,256
11678,591,10224,1024
11679,583,7608,512
11680,753,11848,1024
11681,816,12132,1024
11682,530,6716,512
11683,501,7104,512
11684,383,5516,512
11685,637,7280,512
11686,657,11468,1024
11687,579,8468,512
11688,407,5244,512
11689,870,12728,1024
11690,581,6912,512
11691,354,5164,512
11692,424,6428,512
11693,186,2260,256
11694,646,10824,1024
11695,629,11104,1024
11696,730,11156,1024
11697,490,6892,512
11698,414,5484,512
11699,208,2712,256
11700,827,14076,1024
11701,314,1448,128
11702,433,6724,512
11703,205,2692,256
11704,461,6964,512
11705,785,13556,1024
11706,441,6876,512
11707,493,7000,512
11708,291,3280,256
11709,441,6848,512
11710,438,6212,512
11711,1226,15760,1024
11712,680,7056,512
11713,720,11768,1024
11714,466,7140,512
11715,582,7044,512
11716,921,15572,1024
11717,269,3180,256
11718,239,3032,256
11719,512,6636,512
11720,310,3792,256
11721,371,5968,512
11722,236,3016,256
11723,733,11888,1024
11724,233,2780,256
11725,481,5136,512
11726,551,10144,1024
11727,352,5288,512
11728,604,9588,1024
11729,627,6128,512
11730,274,3228,256
11731,475,6948,512
11732,300,3088,256
11733,282,3920,256
11734,440,5504,512
11735,1144,15136,1024
11736,487,6800,512
11737,1041,14804,1024
11738,556,6552,512
11739,296,3076,256
11740,356,5332,512
11741,234,2988,256
11742,460,7088,512
11743,437,6856,512
11744,503,6276,512
11745,753,12592,1024
11746,870,11892,1024
11747,240,3008,256
11748,733,11648,1024
11749,502,6924,512
11750,565,8516,512
11751,632,7136,512
11752,758,3108,256
11753,1027,15860,1024
11754,187,1964,128
11755,571,6612,512
11756,393,6188,512
11757,620,10592,1024
11758,519,6720,512
11759,237,3008,256
11760,1002,14780,1024
11761,366,5156,512
11762,400,5920,512
11763,372,5696,512
11764,591,10196,1024
11765,609,6908,512
11766,504,7600,512
11767,770,11660,1024
11768,810,7304,512
11769,656,11668,1024
11770,502,6996,512
11771,720,9276,512
11772,232,3092,256
11773,457,6928,512
11774,477,6904,512
11775,622,7804,512
11776,637,10032,1024
11777,239,3040,256
11778,401,6224,512
11779,717,7188,512
11780,319,4976,512
11781,329,4932,512
11782,418,3704,256
11783,511,7208,512
11784,729,11800,1024
11785,325,3112,256
11786,619,9060,512
11787,744,11852,1024
11788,909,14068,1024
11789,484,6740,512
11790,354,2948,256
11791,460,6928,512
11792,542,8028,512
11793,171,1424,128
11794,260,3092,256
11795,478,6864,512
11796,593,6928,512
11797,372,5980,512
11798,516,6948,512
11799,247,3088,256
11800,293,3096,256
11801,320,4484,512
11802,550,7600,512
11803,1097,15400,1024
11804,391,3692,256
11805,427,6692,512
11806,508,6200,512
11807,210,2556,256
11808,122,1260,128
11809,145,1540,128
11810,587,7580,512
11811,528,7124,512
11812,435,5416,512
11813,365,5224,512
11814,391,5536,512
11815,506,6940,512
11816,351,5336,512
11817,371,4016,256
11818,227,2828,256
11819,463,6884,512
11820,424,6652,512
11821,488,5380,512
11822,740,11544,1024
11823,446,6384,512
11824,727,11072,1024
11825,503,7000,512
11826,664,10168,1024
11827,600,6480,512
11828,296,3688,256
11829,348,3032,256
11830,274,3376,256
11831,338,5188,512
11832,173,1768,128
11833,424,5332,512
11834,474,7388,512
11835,243,3316,256
11836,545,10092,1024
11837,686,7312,512
11838,463,6872,512
11839,240,3072,256
11840,865,11764,1024
11841,354,5388,512
11842,733,11148,1024
11843,959,15736,1024
11844,698,6768,512
11845,424,6588,512
11846,741,11892,1024
11847,401,6188,512
11848,210,1684,128
11849,437,6288,512
11850,382,5456,512
11851,721,11204,1024
11852,871,12568,1024
11853,464,6864,512
11854,470,7172,512
11855,470,6988,512
11856,294,3348,256
11857,855,14068,1024
11858,435,6840,512
11859,676,7192,512
11860,287,3716,256
11861,636,6980,512
11862,538,7020,512
11863,227,2484,256
11864,447,6896,512
11865,573,7064,512
11866,434,5336,512
11867,824,11896,1024
11868,467,6488,512
11869,511,7108,512
11870,477,6880,512
11871,341,5320,512
11872,487,7384,512
11873,567,7004,512
11874,325,4916,512
11875,248,3108,256
11876,379,5328,512
11877,761,11916,1024
11878,520,7816,512
11879,371,6060,512
11880,549,6784,512
11881,594,6924,512
11882,379,5488,512
11883,388,4996,512
11884,478,3312,256
11885,312,3192,256
11886,1083,19964,2048
11887,271,3016,256
11888,591,10120,1024
11889,234,1276,128
11890,532,7332,512
11891,594,9040,512
11892,825,13508,1024
11893,454,7076,512
11894,414,6552,512
11895,362,5284,512
11896,148,1556,128
11897,342,5260,512
11898,391,6084,512
11899,636,10292,1024
11900,211,2256,256
11901,651,5616,512
11902,348,5248,512
11903,863,11960,1024
11904,386,3376,256
11905,228,2916,256
11906,962,10100,1024
11907,438,6868,512
11908,744,11860,1024
11909,455,6984,512
11910,221,2876,256
11911,249,3016,256
11912,721,11876,1024
11913,959,15092,1024
11914,572,9548,1024
11915,782,11796,1024
11916,1036,13456,1024
11917,646,6888,512
11918,269,2944,256
11919,614,5608,512
11920,312,2972,256
11921,245,2032,128
11922,414,6272,512
11923,287,2372,256
11924,265,3028,256
11925,857,15588,1024
11926,237,3068,256
11927,234,3020,256
11928,378,5332,512
11929,406,6284,512
11930,582,7816,512
11931,345,4608,512
11932,500,5580,512
11933,455,6292,512
11934,748,7664,512
11935,346,5012,512
11936,448,6892,512
11937,443,6392,512
11938,619,6676,512
11939,426,6280,512
11940,307,3464,256
11941,487,6780,512
11942,498,7072,512
11943,268,3112,256
11944,218,2920,256
11945,900,13952,1024
11946,294,4544,512
11947,503,7128,512
11948,403,6180,512
11949,232,2964,256
11950,455,6820,512
11951,491,6856,512
11952,687,7232,512
11953,506,6880,512
11954,678,10292,1024
11955,474,6816,512
11956,1013,14460,1024
11957,605,10376,1024
11958,600,6240,512
11959,800,13472,1024
11960,563,8552,512
11961,1003,12528,1024
11962,694,12700,1024
11963,593,6912,512
11964,278,3308,256
11965,435,6632,512
11966,787,7072,512
11967,310,4764,512
11968,239,3076,256
11969,889,13736,1024
11970,332,3480,256
11971,434,6828,512
11972,257,3080,256
11973,502,6240,512
11974,329,4544,512
11975,420,5188,512
11976,1280,15708,1024
11977,751,7012,512
11978,447,6188,512
11979,257,3068,256
11980,369,4692,256
11981,1434,16796,1024
11982,585,10180,1024
11983,602,10444,1024
11984,439,6880,512
11985,307,3624,256
11986,884,11732,1024
11987,227,2944,256
11988,269,3288,256
11989,514,6944,512
11990,451,6896,512
11991,355,5240,512
11992,840,14164,1024
11993,685,11744,1024
11994,504,7096,512
11995,132,1316,128
11996,684,12268,1024
11997,539,7592,512
11998,429,6612,512
11999,678,11916,1024
12000,474,6904,512
12001,396,5224,512
12002,909,15000,1024
12003,331,5052,512
12004,492,6972,512
12005,441,6896,512
12006,567,7124,512
12007,346,5240,512
12008,715,7268,512
12009,510,7196,512
12010,873,13620,1024
12011,258,3104,256
12012,517,6824,512
12013,259,2316,128
12014,604,6872,512
12015,280,4432,512
12016,982,15896,1024
12017,490,6256,512
12018,222,2928,256
12019,373,5512,512
12020,455,6568,512
12021,445,6892,512
12022,727,11556,1024
12023,489,7080,512
12024,433,6572,512
12025,510,7240,512
12026,694,11936,1024
12027,684,12036,1024
12028,242,2996,256
12029,571,7036,512
12030,895,14952,1024
12031,448,6916,512
12032,440,4676,256
12033,747,11956,1024
12034,451,6292,512
12035,349,4932,512
12036,709,11852,1024
12037,563,8540,512
12038,728,11604,1024
12039,746,12160,1024
12040,571,6976,512
12041,376,5488,512
12042,669,11880,1024
12043,533,7224,512
12044,724,11788,1024
12045,299,4536,512
12046,154,1640,128
12047,582,10104,1024
12048,423,6196,512
12049,635,7320,512
12050,599,7232,512
12051,408,6180,512
12052,631,6920,512
12053,528,6948,512
12054,858,15272,1024
12055,330,5172,512
12056,332,5016,512
12057,544,10108,1024
12058,384,5376,512
12059,489,6900,512
12060,330,3012,256
12061,478,6832,512
12062,316,3168,256
12063,292,4564,512
12064,904,13324,1024
12065,667,7016,512
12066,542,6856,512
12067,769,13832,1024
12068,241,2976,256
12069,127,1300,128
12070,460,6944,512
12071,541,6336,512
12072,437,6252,512
12073,286,3664,256
12074,715,11080,1024
12075,1304,15660,1024
12076,211,2704,256
12077,702,11868,1024
12078,492,6992,512
12079,417,5588,512
12080,292,3360,256
12081,413,6684,512
12082,568,10224,1024
12083,481,6940,512
12084,501,7560,512
12085,928,11928,1024
12086,604,11124,1024
12087,732,12092,1024
12088,492,6676,512
12089,510,6960,512
12090,442,5580,512
12091,466,5524,512
12092,309,4604,512
12093,643,7672,512
12094,415,6456,512
12095,517,7372,512
12096,259,3280,256
12097,388,5900,512
12098,558,9072,512
12099,242,2908,256
12100,873,8416,512
12101,976,15076,1024
12102,539,7508,512
12103,651,11816,1024
12104,347,5488,512
12105,777,13812,1024
12106,1072,14096,1024
12107,655,10520,1024
12108,827,11848,1024
12109,337,3328,256
12110,188,2304,256
12111,799,11560,1024
12112,451,5632,512
12113,900,14196,1024
12114,545,7984,512
12115,416,5172,512
12116,748,13796,1024
12117,450,6904,512
12118,473,6916,512
12119,768,14068,1024
12120,570,9252,512
12121,172,2212,256
12122,440,3548,256
12123,490,7040,512
12124,427,4848,256
12125,855,11968,1024
12126,522,7212,512
12127,345,3656,256
12128,392,5916,512
12129,592,10996,1024
12130,388,5476,512
12131,802,12200,1024
12132,724,12080,1024
12133,651,11360,1024
12134,1035,20032,2048
12135,280,3028,256
12136,260,3096,256
12137,1086,15844,1024
12138,370,5504,512
12139,664,11240,1024
12140,142,1428,128
12141,177,2240,256
12142,247,3084,256
12143,177,1992,128
12144,527,9868,1024
12145,847,13496,1024
12146,181,2296,256
12147,398,5500,512
12148,338,5200,512
12149,1000,15380,1024
12150,606,10624,1024
12151,564,5312,512
12152,890,11348,1024
12153,445,6976,512
12154,349,3236,256
12155,902,12696,1024
12156,268,3100,256
12157,368,5904,512
12158,705,12768,1024
12159,342,5288,512
12160,496,6696,512
12161,383,6076,512
12162,332,2952,256
12163,272,3652,256
12164,245,2944,256
12165,650,7280,512
12166,544,7304,512
12167,193,2152,128
12168,331,3764,256
12169,413,6544,512
12170,595,6940,512
12171,480,6304,512
12172,235,2932,256
12173,412,6236,512
12174,715,7236,512
12175,230,2988,256
12176,507,6524,512
12177,417,6608,512
12178,391,5300,512
12179,392,6144,512
12180,784,12568,1024
12181,704,12440,1024
12182,852,11852,1024
12183,421,6624,512
12184,651,10200,1024
12185,299,3664,256
12186,486,6980,512
12187,590,7140,512
12188,564,6776,512
12189,961,15032,1024
12190,771,11400,1024
12191,407,3452,256
12192,1012,13912,1024
12193,679,7240,512
12194,348,5204,512
12195,904,15048,1024
12196,364,5124,512
12197,840,5500,512
12198,246,3116,256
12199,683,11372,1024
12200,289,3372,256
12201,205,2680,256
12202,628,9900,1024
12203,932,14068,1024
12204,298,4548,512
12205,500,6496,512
12206,382,5272,512
12207,205,2680,256
12208,187,1664,128
12209,435,6628,512
12210,213,2352,256
12211,465,6948,512
12212,329,4984,512
12213,229,2956,256
12214,409,6228,512
12215,507,9232,1024
12216,875,11828,1024
12217,688,10208,1024
12218,514,7116,512
12219,457,6320,512
12220,446,6732,512
12221,671,7128,512
12222,671,11212,1024
12223,210,2584,256
12224,433,6860,512
12225,178,2256,256
12226,648,10316,1024
12227,706,12124,1024
12228,978,20408,2048
12229,541,7244,512
12230,344,4776,512
12231,326,5196,512
12232,544,6596,512
12233,579,5268,512
12234,495,7020,512
12235,557,6740,512
12236,398,6192,512
12237,474,6376,512
12238,550,6860,512
12239,251,3116,256
12240,624,6916,512
12241,761,14072,1024
12242,440,6876,512
12243,628,11072,1024
12244,512,5920,512
12245,214,2272,256
12246,470,5328,512
12247,941,13824,1024
12248,452,6736,512
12249,253,3032,256
12250,426,6680,512
12251,485,7004,512
12252,813,13216,1024
12253,543,4012,256
12254,287,4520,512
12255,266,4216,512
12256,421,5192,512
12257,302,3084,256
12258,360,3676,256
12259,373,5196,512
12260,850,12048,1024
12261,479,7560,512
12262,535,7296,512
12263,900,14112,1024
12264,235,3080,256
12265,429,6820,512
12266,241,3064,256
12267,361,5440,512
12268,486,7332,512
12269,316,4856,512
12270,443,6164,512
12271,605,7016,512
12272,244,1516,128
12273,422,6168,512
12274,461,6772,512
12275,795,12348,1024
12276,409,5188,512
12277,566,10004,1024
12278,681,9196,512
12279,658,11844,1024
12280,587,6888,512
12281,370,5508,512
12282,505,6944,512
12283,436,3428,256
12284,473,6680,512
12285,594,3884,256
12286,507,7864,512
12287,572,6564,512
12288,336,2692,256
12289,527,9564,1024
12290,238,3072,256
12291,654,10936,1024
12292,925,14644,1024
12293,256,4180,512
12294,424,6028,512
12295,395,4904,512
12296,484,6760,512
12297,444,6476,512
12298,886,15700,1024
12299,396,5204,512
12300,906,14128,1024
12301,496,7020,512
12302,313,2944,256
12303,262,3056,256
12304,573,10216,1024
12305,266,2808,256
12306,152,1468,128
12307,231,2292,256
12308,1265,14156,1024
12309,426,6100,512
12310,767,10096,1024
12311,727,12000,1024
12312,278,3192,256
12313,292,3312,256
12314,430,6820,512
12315,735,9196,512
12316,594,6500,512
12317,267,3276,256
12318,631,9784,512
12319,486,6312,512
12320,411,5872,512
12321,561,6976,512
12322,541,6888,512
12323,804,11764,1024
12324,601,6744,512
12325,1191,11840,1024
12326,452,6632,512
12327,354,5276,512
12328,532,6772,512
12329,654,7572,512
12330,440,5548,512
12331,931,11868,1024
12332,705,7628,512
12333,801,12548,1024
12334,537,6872,512
12335,717,8744,512
12336,423,5788,512
12337,356,5272,512
12338,331,3104,256
12339,661,10156,1024
12340,440,6872,512
12341,123,1260,128
12342,431,5964,512
12343,666,11820,1024
12344,409,6276,512
12345,263,2992,256
12346,479,5488,512
12347,851,11848,1024
12348,544,6992,512
12349,670,10904,1024
12350,510,7004,512
12351,292,4604,512
12352,369,5908,512
12353,235,2992,256
12354,847,6996,512
12355,448,6904,512
12356,462,7012,512
12357,684,11892,1024
12358,267,2956,256
12359,429,4760,512
12360,524,6960,512
12361,354,5092,512
12362,410,6132,512
12363,192,2632,256
12364,488,6224,512
12365,881,12064,1024
12366,638,6720,512
12367,696,11192,1024
12368,666,11788,1024
12369,426,6632,512
12370,268,3108,256
12371,372,5524,512
12372,574,10156,1024
12373,438,6868,512
12374,522,5484,512
12375,252,3128,256
12376,764,9156,512
12377,400,6240,512
12378,440,6524,512
12379,230,2968,256
12380,491,7000,512
12381,478,6844,512
12382,364,5184,512
12383,552,8512,512
12384,865,11528,1024
12385,416,6176,512
12386,859,9304,512
12387,381,5824,512
12388,252,3112,256
12389,779,13740,1024
12390,413,6348,512
12391,192,2364,256
12392,161,1596,128
12393,649,9276,512
12394,385,6096,512
12395,870,11988,1024
12396,926,14220,1024
12397,453,6948,512
12398,285,3060,256
12399,662,10464,1024
12400,237,3060,256
12401,241,3096,256
12402,605,8984,512
12403,454,5312,512
12404,104,1004,128
12405,653,11808,1024
12406,374,5228,512
12407,444,6672,512
12408,460,7220,512
